gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3091262771	e5d9d04e-ffd1-4395-9b10-76034f0c619c	adb59f35-e4b1-44e6-811f-4b083e4aac99	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	black Mtns., N of Kingman, 11.5 mi off Highway 93, Cottonwwod Wash Road west of Black Mountains	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	35.49454	-114.51308							2008-04-04	4	4	2008	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00096631	21			CC_BY_4_0	Deaver Herbarium	T. Clark			2024-11-02T15:38:40.377Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091255801	e5d9d04e-ffd1-4395-9b10-76034f0c619c	30cbe8b1-d51b-4671-9766-b187a17cf24c	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	West side of Homer Mountain along the power-line road about 10 miles north of Goffs	California	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	35.04525	-114.956983			823.0				2015-03-17	17	3	2015	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00109612	4931			CC_BY_4_0	Deaver Herbarium	G. Goodwin			2024-11-02T15:38:44.590Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091255400	e5d9d04e-ffd1-4395-9b10-76034f0c619c	ab4e1d1a-2a46-4e5f-bfe2-300435158b9e	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Eastern Mohave Desert, just North of Essex	California	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	34.73531	-115.24764			520.0				2005-04-09	9	4	2005	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00082704	10			CC_BY_4_0	Deaver Herbarium	S. McKnight			2024-11-02T15:38:37.632Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091255211	e5d9d04e-ffd1-4395-9b10-76034f0c619c	0f291287-a397-4ea2-b3c2-a1389c25d339	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Bloody Basin, .5 mi E of I-17, 3 mi S of Cordes Jct	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	34.259806	-112.16611			1066.0				1980-04-03	3	4	1980	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00034613	80-9			CC_BY_4_0	Deaver Herbarium	J.R. Kierstead			2024-11-02T15:38:36.976Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091255186	e5d9d04e-ffd1-4395-9b10-76034f0c619c	cafc039f-efce-4aa5-adb7-d2012df0890f	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Estrella Mountains, SW Phoenix	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	33.00111	-112.41667			259.0				1964-03-07	7	3	1964	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00015079	s.n.			CC_BY_4_0	Deaver Herbarium	T. McMahan			2024-11-02T15:38:36.678Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091255180	e5d9d04e-ffd1-4395-9b10-76034f0c619c	d10d9cf0-678f-4c42-9323-b3d48810b3f4	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Ca. 30 mi W of SR 347/SR238 junction on SR 238. Ca. 1 mi S on unnamed dirt rd.;	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	33.07265	-112.49407			356.0				2004-03-16	16	3	2004	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00078450	267			CC_BY_4_0	Deaver Herbarium	K. Christie			2024-11-02T15:38:36.975Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091255178	e5d9d04e-ffd1-4395-9b10-76034f0c619c	ec43a2de-aef7-4f08-873d-24c350849670	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	.75 mi NE of Pistol Hill	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	32.091304	-110.624446	1000.0		1066.0				1966-03-27	27	3	1966	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00016403	429B			CC_BY_4_0	Deaver Herbarium	J.C. Duran			2024-11-02T15:38:35.078Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091255174	e5d9d04e-ffd1-4395-9b10-76034f0c619c	bf127978-a3e6-4fa2-b7cd-a6e6ac391602	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	House, 2284 E Cheryl Dr, Phoenix	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	33.5744	-112.0205	1250.0		435.0				1985-02-17	17	2	1985	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00041594	2259			CC_BY_4_0	Deaver Herbarium	J. Ricketson & D. Vanderbur			2024-11-02T15:38:36.778Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091255172	e5d9d04e-ffd1-4395-9b10-76034f0c619c	866fa7a7-f94f-43ef-9d24-b7f2878104f8	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Espero Canyon, Tucson	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	32.22167	-110.92583							1938-03-17	17	3	1938	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00008726	s.n.	USDA Sacaton-R.H. Peebles		CC_BY_4_0	Deaver Herbarium	A. Phillips			2024-11-02T15:38:36.153Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091255170	e5d9d04e-ffd1-4395-9b10-76034f0c619c	7679c371-2575-4983-a4e4-c4911da99162	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Saguaro Rd N side off Rte 86 W of Tucson; SW slope of Golden Gate Mountain; Voucher for Sonoran Desert surface pollen rain study, Plot G	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	32.2283	-111.1058	1250.0		853.0				1979-02-18	18	2	1979	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00050386	59			CC_BY_4_0	Deaver Herbarium	J. Gish			2024-11-02T15:38:35.117Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091255167	e5d9d04e-ffd1-4395-9b10-76034f0c619c	1611b631-c613-4ee5-a830-a6fe224131fb	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	5 mi W of Superior on Highway 60	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	33.29386	-111.182358							1948-03-26	26	3	1948	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00017218	s.n.	THK-CFD		CC_BY_4_0	Deaver Herbarium	J. Goodwin			2024-11-02T15:38:35.680Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091255164	e5d9d04e-ffd1-4395-9b10-76034f0c619c	a18fbbb5-c7d5-4366-9660-be3498a7f981	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Cave Creek Rd, 10 mi N Phoenix, Stop #2	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	33.625614	-112.093709			609.0				1968-03-02	2	3	1968	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00018068	599A-68	G.W. Forister		CC_BY_4_0	Deaver Herbarium	Deaver & Rominger			2024-11-02T15:38:35.069Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091255160	e5d9d04e-ffd1-4395-9b10-76034f0c619c	55fd3a2e-ae96-4a1c-8766-1a5bb275cf09	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	SE side Natural Arch, E side Eagle Tail Mountains, 12 mi W & 9 mi S Tonopah	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	33.363022	-112.93639			487.0				1979-02-15	15	2	1979	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00033565	79-21			CC_BY_4_0	Deaver Herbarium	J. Downs			2024-11-02T15:38:36.684Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091255012	e5d9d04e-ffd1-4395-9b10-76034f0c619c	57e9da4f-cde2-45c3-b321-cd4b1e1c11a2	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Katherine Wash, 1 mi E of Katherine Mine Road, 6 miles E of Laughlin, off Highway 68	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	35.226233	-114.48215			610.0				2010-04-02	2	4	2010	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00096662	34	G. Goodwin		CC_BY_4_0	Deaver Herbarium	M.T. Snyder; G. Rink, K. Isobe, S. Silva, G. Kluwin			2024-11-02T15:38:41.969Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091246662	e5d9d04e-ffd1-4395-9b10-76034f0c619c	9675d1e4-ff25-412e-8743-10afe602393d	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Tent Rocks, Cottonwood Basin SE of Camp Verde, off USFS Rd. #708	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	34.497778	-111.748833							2009-03-29	29	3	2009	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00099035	2306			CC_BY_4_0	Deaver Herbarium	M. Licher			2024-11-02T15:38:51.903Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091242969	e5d9d04e-ffd1-4395-9b10-76034f0c619c	4cef6562-78d1-4ad3-b8b1-995483b2a2af	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Lake Mead NRA. NNE of Grand Wash Bay; 2 mi. due E of Burro Springs, N. of Tassi Bar Rd. Low-level wash. NPS-NVMP plot 03516.	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	36.28368	-113.9697	5.0		575.0				2008-03-26	26	3	2008	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00091096	10898	B. Reif		CC_BY_4_0	Deaver Herbarium	B. Reif			2024-11-02T15:38:40.178Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
3091210360	e5d9d04e-ffd1-4395-9b10-76034f0c619c	fa7e56bc-1926-412a-abd7-d5c6cbd05419	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	8.6 mi North of Franconia Exit off of I-40.  On jeep tail heading towards Warm Springs	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	34.744083	-114.281383			561.0				2003-04-05	5	4	2003	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00073235	9			CC_BY_4_0	Deaver Herbarium	A. Cassman			2024-11-02T15:38:32.935Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091199071	e5d9d04e-ffd1-4395-9b10-76034f0c619c	ecc49974-55c3-4b47-987f-190de1fce394	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Private land (Newt Ray's Ranch) along Trout Creek, about 2 mi N of Cane Springs Wash confluence, ca 15 mi N of Wikieup	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	34.943611	-113.625833			760.0				2006-04-15	15	4	2006	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00089023	11			CC_BY_4_0	Deaver Herbarium	E. Dorn			2024-11-02T15:38:40.269Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091197426	e5d9d04e-ffd1-4395-9b10-76034f0c619c	1400195a-e1f2-4985-8bd3-1c9eb62ca575	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	1.6 road miles S of Oasis Valley Road, on road on E side of hills on E side of the Amargosa River.	Nevada	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	37.0625	-116.706111			1189.0				2005-04-25	25	4	2005	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00086167	14677			CC_BY_4_0	Deaver Herbarium	Arnold Tiehm			2024-11-02T15:38:49.688Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091196004	e5d9d04e-ffd1-4395-9b10-76034f0c619c	7aeac6fc-02c3-42d8-9dc7-597645accd58	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Alamo Road, ca. 14 mi S of I-40/Yucca Exit. Dutch Flat NW, 7 1/2 minutes Quad.	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	34.451901	-113.9575	10.0		883.0				1994-04-01	1	4	1994	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00056618	10301			CC_BY_4_0	Deaver Herbarium	H.D. Hammond			2024-11-02T15:38:31.981Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091196003	e5d9d04e-ffd1-4395-9b10-76034f0c619c	818c305a-1edd-499c-8dda-8d4c304edfca	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	N shore of Alamo Lake ca 56 mi S of Yucca on Alamo Rd	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	34.3	-113.56667			365.0				1993-04-03	3	4	1993	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00054330	s.n.	Vanessa Plana		CC_BY_4_0	Deaver Herbarium	V. Plana			2024-11-02T15:38:33.352Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091196002	e5d9d04e-ffd1-4395-9b10-76034f0c619c	cfddb22c-e883-4176-a146-6da488b580e4	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	12 mi W of I-40 on Rt 66	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	35.053889	-114.3			800.0				1997-03-20	20	3	1997	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00061983	s.n.	H.D. Hammond		CC_BY_4_0	Deaver Herbarium	C. Lamendola			2024-11-02T15:38:32.453Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091196001	e5d9d04e-ffd1-4395-9b10-76034f0c619c	ce41aad5-e74b-4eca-978e-aa8335c9970e	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Tonto National Forest, USGS Apache Junction Quad; ca. 1 mi NE of end of Idaho Rd. in foothills of Goldfield  Mountains along sandy wash	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	33.5167	-111.5197			640.0				1978-04-02	2	4	1978	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00051422	518			CC_BY_4_0	Deaver Herbarium	J. Gish			2024-11-02T15:38:32.493Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091195010	e5d9d04e-ffd1-4395-9b10-76034f0c619c	213d7431-2331-493c-a2c3-873b42fd0dab	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Santa Cruz Spring, approximately 0.5 mi E of Groom Spring ca 1 mi SW of Devil's Canyon	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	34.579167	-113.711389			910.0				2006-04-15	15	4	2006	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00089040	3			CC_BY_4_0	Deaver Herbarium	M. Jabis			2024-11-02T15:38:40.067Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3091194556	e5d9d04e-ffd1-4395-9b10-76034f0c619c	e17874c6-55df-4e45-96d2-3ad31aef2cde	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Row Water Canyon 2.4 mi E of Hwy 93 on Bull Spring Rd, ca 21 mi N of Wikieup	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	35.039233	-113.624483			1070.0				2006-04-15	15	4	2006	2926126	2926126	PRESERVED_SPECIMEN	ASC		ASC00089062	s.n.			CC_BY_4_0	Deaver Herbarium	A. Prince			2024-11-02T15:38:40.051Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3090845477	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20242706	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata		US		Arizona	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.641559	-111.402299	592.0						2019-02-09T18:26:44	9	2	2019	2926126	2926126	HUMAN_OBSERVATION	iNaturalist	Observations	20242706		Matt Guilliams	2020-01-02T21:53:32	CC_BY_NC_4_0	Adrienne McLeod	Adrienne McLeod			2024-11-02T15:19:30.242Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3090810245	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/73525687	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata		US		Arizona	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.124432	-110.682933							2021-04-09T10:08:23	9	4	2021	2926126	2926126	HUMAN_OBSERVATION	iNaturalist	Observations	73525687		Steve Jones	2021-04-11T00:17:36	CC_BY_NC_4_0	Jenna Marvin	Jenna Marvin			2024-11-02T16:04:48.472Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3090788481	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/73687353	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata		US		Arizona	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.858558	-111.741013							2021-04-09T10:35	9	4	2021	2926126	2926126	HUMAN_OBSERVATION	iNaturalist	Observations	73687353		Steve Jones	2021-04-11T23:39:01	CC_BY_NC_4_0	Steve Jones	Steve Jones			2024-11-02T15:27:23.805Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3090781944	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/71036469	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata		US		Arizona	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.252074	-110.808162	29120.0						2021-02-19T15:11:58	19	2	2021	2926126	2926126	HUMAN_OBSERVATION	iNaturalist	Observations	71036469		Steve Jones	2021-03-12T02:37:42	CC_BY_NC_4_0	Rebecca Lipson	Rebecca Lipson			2024-11-02T15:27:43.587Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3090606506	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21546089	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata		US		Arizona	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.262086	-111.029031	5.0						2019-03-23T07:36	23	3	2019	2926126	2926126	HUMAN_OBSERVATION	iNaturalist	Observations	21546089		David Bygott	2019-03-24T05:33:51	CC_BY_NC_4_0	David Bygott	David Bygott			2024-11-02T15:56:12.514Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3090586492	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21265485	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.25617	-116.386084	30.0						2019-03-15T12:56:07	15	3	2019	2926126	2926126	HUMAN_OBSERVATION	iNaturalist	Observations	21265485		Sula Vanderplank	2019-03-15T19:56:34	CC_BY_4_0	Sula Vanderplank	Sula Vanderplank			2024-11-02T15:19:25.755Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
