coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
16512558,https://botanydb.colorado.edu/COLO_V/01926/01926542.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926542.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926542_tn.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926542.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:8816ed33-80b4-40cf-9628-1a4e9354772a,"2017-10-23 15:30:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16512558,StillImage,Photograph,en
16512559,https://botanydb.colorado.edu/COLO_V/01926/01926534.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926534.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926534_tn.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926534.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:400e20dc-6f08-469f-ad0f-7318ce26387a,"2017-10-23 15:30:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16512559,StillImage,Photograph,en
16512560,https://botanydb.colorado.edu/COLO_V/01926/01926427.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926427.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926427_tn.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926427.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:e1e6132e-47ea-4a7c-8394-7f6d22fa89cc,"2017-10-23 15:30:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16512560,StillImage,Photograph,en
16512561,https://botanydb.colorado.edu/COLO_V/01926/01926468.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926468.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926468_tn.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926468.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:30265b58-57ea-443c-b073-75fe9bbc97d5,"2017-10-23 15:30:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16512561,StillImage,Photograph,en
16512562,https://botanydb.colorado.edu/COLO_V/01926/01926484.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926484.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926484_tn.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926484.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:020c6e5f-4e41-421b-a249-c3caf982e991,"2017-10-23 15:30:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16512562,StillImage,Photograph,en
16512563,https://botanydb.colorado.edu/COLO_V/01926/01926500.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926500.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926500_tn.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926500.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:eb9402ac-b849-444a-b04b-abda6dedbff0,"2017-10-23 15:30:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16512563,StillImage,Photograph,en
16512564,https://botanydb.colorado.edu/COLO_V/01926/01926518.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926518.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926518_tn.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926518.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:1f3b1c63-07d0-4367-8a90-3390a23862f9,"2017-10-23 15:30:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16512564,StillImage,Photograph,en
16512565,https://botanydb.colorado.edu/COLO_V/01926/01926393.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926393.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926393_tn.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926393.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:9d9fea11-d04e-4aa2-9def-c2ad41f85071,"2017-10-23 15:30:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16512565,StillImage,Photograph,en
16512566,https://botanydb.colorado.edu/COLO_V/01926/01926419.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926419.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926419_tn.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926419.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:61c5faa2-afb2-4996-933d-4c7d06171b21,"2017-10-23 15:30:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16512566,StillImage,Photograph,en
16512567,https://botanydb.colorado.edu/COLO_V/01926/01926401.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926401.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926401_tn.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926401.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:b6b9c077-e5f7-4414-a28f-078f9cf7e445,"2017-10-23 15:30:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16512567,StillImage,Photograph,en
16512568,https://botanydb.colorado.edu/COLO_V/01926/01926435.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926435.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926435_tn.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926435.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:36656a62-eb4f-460b-a41d-3be403d66b13,"2017-10-23 15:30:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16512568,StillImage,Photograph,en
16512569,https://botanydb.colorado.edu/COLO_V/01926/01926443.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926443.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926443_tn.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926443.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:55c63579-652e-4ad4-a170-d83edb163186,"2017-10-23 15:30:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16512569,StillImage,Photograph,en
16512570,https://botanydb.colorado.edu/COLO_V/01926/01926450.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926450.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926450_tn.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926450.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:5f33d934-e272-48c9-8bd4-92f302d7ac04,"2017-10-23 15:30:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16512570,StillImage,Photograph,en
16512571,https://botanydb.colorado.edu/COLO_V/01926/01926476.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926476.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926476_tn.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926476.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:82370fbd-860e-4d7a-98be-1fbbbcc808de,"2017-10-23 15:30:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16512571,StillImage,Photograph,en
16512572,https://botanydb.colorado.edu/COLO_V/01926/01926526.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926526.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926526_tn.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926526.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:b5448539-97aa-46ec-9e7c-0715b95447d8,"2017-10-23 15:30:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16512572,StillImage,Photograph,en
16512573,https://botanydb.colorado.edu/COLO_V/01926/01926492.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926492.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926492_tn.jpg,https://botanydb.colorado.edu/COLO_V/01926/01926492.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"University of Colorado Museum of Natural History Herbarium Vascular Plant Collection (COLO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:e27c5e86-dce9-4309-a6bd-d921bad3a41c,"2017-10-23 15:30:46",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16512573,StillImage,Photograph,en
16556401,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00085/DES00085210_lg.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00085/DES00085210_lg.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00085/DES00085210_tn.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00085/DES00085210.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Desert Botanical Garden Herbarium (DES-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:c122bed2-11b5-4175-89f8-cba3a6bc01d5,"2018-05-07 15:21:47",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16556401,StillImage,Photograph,en
16649960,https://swbiodiversity.org/imglib/seinet/sernec/BRIT_VDB/BRIT325/BRIT325243.jpg,https://swbiodiversity.org/imglib/seinet/sernec/BRIT_VDB/BRIT325/BRIT325243.jpg,https://swbiodiversity.org/imglib/seinet/sernec/BRIT_VDB/BRIT325/BRIT325243_tn.jpg,https://swbiodiversity.org/imglib/seinet/sernec/BRIT_VDB/BRIT325/BRIT325243_web.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Botanical Research Institute of Texas",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:6669bb40-964a-4d67-a1e7-e9b9602e64b0,"2023-09-11 19:24:22",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16649960,StillImage,Photograph,en
16716650,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00085/DES00085718_lg.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00085/DES00085718_lg.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00085/DES00085718_tn.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00085/DES00085718.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Desert Botanical Garden Herbarium (DES-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d3a0491f-a8cb-489d-a544-b8b26ea598ec,"2018-09-24 13:32:32",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16716650,StillImage,Photograph,en
16738882,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00086/DES00086947_lg.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00086/DES00086947_lg.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00086/DES00086947_tn.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00086/DES00086947.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Desert Botanical Garden Herbarium (DES-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:8779da90-a9b4-4ff1-931b-c934d8d0a08d,"2018-09-24 13:32:35",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16738882,StillImage,Photograph,en
16942461,https://api.idigbio.org/v2/media/ef5f7f9bda2e54ee9c30e97d05cb8b2b?size=fullsize,https://api.idigbio.org/v2/media/ef5f7f9bda2e54ee9c30e97d05cb8b2b?size=fullsize,https://api.idigbio.org/v2/media/ef5f7f9bda2e54ee9c30e97d05cb8b2b?size=thumbnail,https://api.idigbio.org/v2/media/ef5f7f9bda2e54ee9c30e97d05cb8b2b?size=webview,http://creativecommons.org/licenses/by/4.0/,"Natural History Museum of Utah",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:10d09c91-6930-4475-a34d-dbb46dc5ca75,"2017-12-02 10:01:31",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16942461,StillImage,Photograph,en
17076093,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007112_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007112_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007112_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007112.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:c768e171-18cc-4bde-8aab-72bf8792da01,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17076093,StillImage,Photograph,en
17077872,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007105_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007105_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007105_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007105.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:b293b7ac-7797-4550-8523-2de633992142,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17077872,StillImage,Photograph,en
17077981,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007136_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007136_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007136_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007136.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:336c9764-3dd0-4a6b-9836-c57825e97f65,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17077981,StillImage,Photograph,en
17078041,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007104_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007104_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007104_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007104.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:60f7dd8c-265f-432c-a86b-b8ce8a7b3beb,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17078041,StillImage,Photograph,en
17078181,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007134_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007134_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007134_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007134.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:eb9fcb91-2f02-4551-86bc-5247b262abf4,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17078181,StillImage,Photograph,en
17080027,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007133_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007133_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007133_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007133.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:4253e5f8-e131-473a-8e63-d57529c99b68,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17080027,StillImage,Photograph,en
17080032,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007135_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007135_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007135_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007135.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d4b011f1-0f95-42c1-8c68-76eae6a49688,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17080032,StillImage,Photograph,en
17126565,https://swbiodiversity.org/imglib/storage/vt/vplants/UVMVT272/UVMVT272294_lg.jpg,https://swbiodiversity.org/imglib/storage/vt/vplants/UVMVT272/UVMVT272294_lg.jpg,https://swbiodiversity.org/imglib/storage/vt/vplants/UVMVT272/UVMVT272294_tn.jpg,https://swbiodiversity.org/imglib/storage/vt/vplants/UVMVT272/UVMVT272294.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of Vermont",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:114b1a9f-0b1c-44ca-932e-f921109ea13b,"2018-01-03 04:22:28",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17126565,StillImage,Photograph,en
17214799,https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0107/ASU0107178_lg.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0107/ASU0107178_lg.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0107/ASU0107178_tn.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0107/ASU0107178.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Arizona State University Vascular Plant Herbarium (ASU-Plants)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:379855b0-4716-41cb-aea1-f4b1dac865af,"2018-01-10 09:49:52",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17214799,StillImage,Photograph,en
17214799,https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0107/ASU0107654_lg.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0107/ASU0107654_lg.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0107/ASU0107654_tn.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0107/ASU0107654.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Arizona State University Vascular Plant Herbarium (ASU-Plants)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:907fddab-ba71-4553-b6b3-a498f56adef4,"2018-02-15 14:09:26",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17214799,StillImage,Photograph,en
17214799,https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0301/ASU0301231_lg.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0301/ASU0301231_lg.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0301/ASU0301231_tn.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0301/ASU0301231.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Arizona State University Vascular Plant Herbarium (ASU-Plants)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:617cba6c-303f-4367-9efa-53f4515f12dc,"2018-09-24 10:33:25",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17214799,StillImage,Photograph,en
17223578,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007132_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007132_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007132_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007132.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:29220262-a416-4391-b866-90241c2f3b41,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17223578,StillImage,Photograph,en
17223704,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007103_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007103_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007103_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0007/UCR0007103.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of California, Riverside Plant Herbarium (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:f750e527-faf6-41b3-b069-c8623c34922d,"2024-06-03 09:28:33",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17223704,StillImage,Photograph,en
17757543,https://s3.us-west-2.amazonaws.com/db.herbarium.arizona.edu/images/ARIZ/ARIZ/00433/ARIZ433736_lg.jpg,https://s3.us-west-2.amazonaws.com/db.herbarium.arizona.edu/images/ARIZ/ARIZ/00433/ARIZ433736_lg.jpg,https://s3.us-west-2.amazonaws.com/db.herbarium.arizona.edu/images/ARIZ/ARIZ/00433/ARIZ433736_tn.jpg,https://s3.us-west-2.amazonaws.com/db.herbarium.arizona.edu/images/ARIZ/ARIZ/00433/ARIZ433736.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"University of Arizona Herbarium (ARIZ-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:16372982-7da2-4d6c-948f-760e2017d2a2,"2022-03-01 16:04:13",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17757543,StillImage,Photograph,en
18324338,https://cch2.org/imglib/cch2/SJSU/00011/11348_lg.jpg,https://cch2.org/imglib/cch2/SJSU/00011/11348_lg.jpg,https://cch2.org/imglib/cch2/SJSU/00011/11348_tn.jpg,https://cch2.org/imglib/cch2/SJSU/00011/11348.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"San Jose State University, Carl W. Sharsmith Herbarium (SJSU)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:70369c28-09a5-40fa-92bc-33a773182782,"2024-07-03 09:38:14",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=18324338,StillImage,Photograph,en
18324339,https://cch2.org/imglib/cch2/SJSU/00001/1608_lg.jpg,https://cch2.org/imglib/cch2/SJSU/00001/1608_lg.jpg,https://cch2.org/imglib/cch2/SJSU/00001/1608_tn.jpg,https://cch2.org/imglib/cch2/SJSU/00001/1608.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"San Jose State University, Carl W. Sharsmith Herbarium (SJSU)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:36425de8-cc51-4117-8dde-9c4d75d8b6be,"2024-07-03 09:38:14",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=18324339,StillImage,Photograph,en
18324340,https://cch2.org/imglib/cch2/SJSU/00005/5809_lg.jpg,https://cch2.org/imglib/cch2/SJSU/00005/5809_lg.jpg,https://cch2.org/imglib/cch2/SJSU/00005/5809_tn.jpg,https://cch2.org/imglib/cch2/SJSU/00005/5809.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"San Jose State University, Carl W. Sharsmith Herbarium (SJSU)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:171261ee-2802-4692-a162-be89c1aa58f4,"2024-07-03 09:38:14",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=18324340,StillImage,Photograph,en
18809286,https://api.idigbio.org/v2/media/e057c3da0fa2d6fe8f64d9f63500a37f,https://api.idigbio.org/v2/media/e057c3da0fa2d6fe8f64d9f63500a37f,https://api.idigbio.org/v2/media/e057c3da0fa2d6fe8f64d9f63500a37f?size=thumbnail,https://api.idigbio.org/v2/media/e057c3da0fa2d6fe8f64d9f63500a37f?size=webview,http://creativecommons.org/licenses/by-nc/3.0/,"California Botanic Garden Herbarium (CalBG-RSA)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:bdc6add0-195e-4bf4-84d5-4efadbacf265,"2020-07-10 14:43:24",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=18809286,StillImage,Photograph,en
18809286,https://api.idigbio.org/v2/media/638b84f7a051e7877c0d094b8bf05b0d,https://api.idigbio.org/v2/media/638b84f7a051e7877c0d094b8bf05b0d,https://api.idigbio.org/v2/media/638b84f7a051e7877c0d094b8bf05b0d?size=thumbnail,https://api.idigbio.org/v2/media/638b84f7a051e7877c0d094b8bf05b0d?size=webview,http://creativecommons.org/licenses/by-nc/3.0/,"California Botanic Garden Herbarium (CalBG-RSA)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:af67d1e9-7a9a-449c-af28-57cb2911f4e4,"2020-07-10 14:43:24",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=18809286,StillImage,Photograph,en
